par_cz,par_czname,par_state,par_stateabbrv,kid_count,inventor,top5cit,inventor_cat_1,inventor_cat_2,inventor_cat_3,inventor_cat_4,inventor_cat_5,inventor_cat_6,inventor_cat_7,top5cit_cat_1,top5cit_cat_2,top5cit_cat_3,top5cit_cat_4,top5cit_cat_5,top5cit_cat_6,top5cit_cat_7,kid_count_g_m,inventor_g_m,top5cit_g_m,inventor_cat_1_g_m,inventor_cat_2_g_m,inventor_cat_3_g_m,inventor_cat_4_g_m,inventor_cat_5_g_m,inventor_cat_6_g_m,inventor_cat_7_g_m,top5cit_cat_1_g_m,top5cit_cat_2_g_m,top5cit_cat_3_g_m,top5cit_cat_4_g_m,top5cit_cat_5_g_m,top5cit_cat_6_g_m,top5cit_cat_7_g_m,kid_count_g_f,inventor_g_f,top5cit_g_f,inventor_cat_1_g_f,inventor_cat_2_g_f,inventor_cat_3_g_f,inventor_cat_4_g_f,inventor_cat_5_g_f,inventor_cat_6_g_f,inventor_cat_7_g_f,top5cit_cat_1_g_f,top5cit_cat_2_g_f,top5cit_cat_3_g_f,top5cit_cat_4_g_f,top5cit_cat_5_g_f,top5cit_cat_6_g_f,top5cit_cat_7_g_f,kid_count_pq_1,inventor_pq_1,top5cit_pq_1,inventor_cat_1_pq_1,inventor_cat_2_pq_1,inventor_cat_3_pq_1,inventor_cat_4_pq_1,inventor_cat_5_pq_1,inventor_cat_6_pq_1,inventor_cat_7_pq_1,top5cit_cat_1_pq_1,top5cit_cat_2_pq_1,top5cit_cat_3_pq_1,top5cit_cat_4_pq_1,top5cit_cat_5_pq_1,top5cit_cat_6_pq_1,top5cit_cat_7_pq_1,kid_count_pq_2,inventor_pq_2,top5cit_pq_2,inventor_cat_1_pq_2,inventor_cat_2_pq_2,inventor_cat_3_pq_2,inventor_cat_4_pq_2,inventor_cat_5_pq_2,inventor_cat_6_pq_2,inventor_cat_7_pq_2,top5cit_cat_1_pq_2,top5cit_cat_2_pq_2,top5cit_cat_3_pq_2,top5cit_cat_4_pq_2,top5cit_cat_5_pq_2,top5cit_cat_6_pq_2,top5cit_cat_7_pq_2,kid_count_pq_3,inventor_pq_3,top5cit_pq_3,inventor_cat_1_pq_3,inventor_cat_2_pq_3,inventor_cat_3_pq_3,inventor_cat_4_pq_3,inventor_cat_5_pq_3,inventor_cat_6_pq_3,inventor_cat_7_pq_3,top5cit_cat_1_pq_3,top5cit_cat_2_pq_3,top5cit_cat_3_pq_3,top5cit_cat_4_pq_3,top5cit_cat_5_pq_3,top5cit_cat_6_pq_3,top5cit_cat_7_pq_3,kid_count_pq_4,inventor_pq_4,top5cit_pq_4,inventor_cat_1_pq_4,inventor_cat_2_pq_4,inventor_cat_3_pq_4,inventor_cat_4_pq_4,inventor_cat_5_pq_4,inventor_cat_6_pq_4,inventor_cat_7_pq_4,top5cit_cat_1_pq_4,top5cit_cat_2_pq_4,top5cit_cat_3_pq_4,top5cit_cat_4_pq_4,top5cit_cat_5_pq_4,top5cit_cat_6_pq_4,top5cit_cat_7_pq_4,kid_count_pq_5,inventor_pq_5,top5cit_pq_5,inventor_cat_1_pq_5,inventor_cat_2_pq_5,inventor_cat_3_pq_5,inventor_cat_4_pq_5,inventor_cat_5_pq_5,inventor_cat_6_pq_5,inventor_cat_7_pq_5,top5cit_cat_1_pq_5,top5cit_cat_2_pq_5,top5cit_cat_3_pq_5,top5cit_cat_4_pq_5,top5cit_cat_5_pq_5,top5cit_cat_6_pq_5,top5cit_cat_7_pq_5
36301,"Pocatello","Idaho","ID",22609,.0026538,.0000885,.0001327,.000575,.0007519,.0002212,.0003096,.0005308,.0001327,0,0,0,.0000442,.0000442,0,0,11623,.0044739,.0001721,.0002581,.0010324,.0010324,.0004302,.0006023,.0009464,.0001721,0,0,0,.000086,.000086,0,0,10984,.0007283,0,0,.000091,.0004552,0,0,.000091,.000091,0,0,0,0,0,0,0,2701,.0007405,0,0,0,.0007405,0,0,0,0,0,0,0,0,0,0,0,4483,.0006692,.0002231,0,0,.0002231,.0002231,.0002231,0,0,0,0,0,0,.0002231,0,0,6089,.0026277,0,.0001642,.0006569,.0009854,0,.0001642,.0004927,.0001642,0,0,0,0,0,0,0,6031,.0024871,.0001658,.0001658,.0006632,.0003316,.0003316,.0003316,.0004974,.0001658,0,0,0,.0001658,0,0,0,3305,.0072617,0,.0003026,.0015129,.0018154,.0006051,.0009077,.0018154,.0003026,0,0,0,0,0,0,0
36302,"Salmon","Idaho","ID",843,.0011862,0,0,0,0,0,0,0,.0011862,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,.0024038,0,0,0,0,0,0,0,.0024038,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36303,"Jackson","Wyoming","WY",1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36401,"Steamboat Springs","Colorado","CO",2766,.0032538,0,.0003615,0,.0003615,.0007231,.0003615,.0014461,0,0,0,0,0,0,0,0,1425,.0049123,0,.0007018,0,.0007018,.0007018,.0007018,.0021053,0,0,0,0,0,0,0,0,1341,.0014914,0,0,0,0,.0007457,0,.0007457,0,0,0,0,0,0,0,0,279,.0035842,0,0,0,0,0,0,.0035842,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,.0077519,0,.0015504,0,.0015504,.0031008,0,.0015504,0,0,0,0,0,0,0,0,846,.0023641,0,0,0,0,0,.001182,.001182,0,0,0,0,0,0,0,0,542,.001845,0,0,0,0,0,0,.001845,0,0,0,0,0,0,0,0
36402,"Vernal","Utah","UT",3852,.0020768,0,0,0,0,.0005192,0,.001298,.0002596,0,0,0,0,0,0,0,1945,.0025707,0,0,0,0,.0010283,0,.0015424,0,0,0,0,0,0,0,0,1907,.0015732,0,0,0,0,0,0,.0010488,.0005244,0,0,0,0,0,0,0,643,.0031104,0,0,0,0,.0015552,0,.0015552,0,0,0,0,0,0,0,0,910,.0032967,0,0,0,0,0,0,.0032967,0,0,0,0,0,0,0,0,1060,.0018868,0,0,0,0,.0009434,0,.0009434,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,.00271,0,0,0,0,0,0,0,.00271,0,0,0,0,0,0,0
36403,"Soda Springs","Idaho","ID",1375,.0007273,0,0,.0007273,0,0,0,0,0,0,0,0,0,0,0,0,698,.0014327,0,0,.0014327,0,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,.0021882,0,0,.0021882,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
36404,"Rock Springs","Wyoming","WY",7976,.0015045,0,.0003761,.0002508,.0001254,.0002508,.0001254,.0003761,0,0,0,0,0,0,0,0,4071,.0022108,0,.0007369,.0004913,0,0,.0002456,.0007369,0,0,0,0,0,0,0,0,3904,.0007684,0,0,0,.0002561,.0005123,0,0,0,0,0,0,0,0,0,0,724,.0027624,0,.0013812,0,0,0,0,.0013812,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,.0016304,0,0,.001087,0,.0005435,0,0,0,0,0,0,0,0,0,0,2849,.000702,0,0,0,0,.000351,0,.000351,0,0,0,0,0,0,0,0,1416,.0035311,0,.0014124,0,.0007062,0,.0007062,.0007062,0,0,0,0,0,0,0,0
36501,"Klamath Falls","California","CA",9248,.0019464,.0001081,.0002163,.0004325,.0001081,.0003244,.0004325,.0003244,.0001081,0,0,0,0,0,.0001081,0,4656,.0036512,.0002148,.0002148,.0008591,.0002148,.0006443,.0008591,.0006443,.0002148,0,0,0,0,0,.0002148,0,4589,.0002179,0,.0002179,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,.0005097,0,0,0,0,0,0,0,.0005097,0,0,0,0,0,0,0,2135,.0009368,0,.0004684,0,0,0,0,.0004684,0,0,0,0,0,0,0,0,2224,.0026978,.0004496,.0004496,.0008993,0,.0004496,.0004496,.0004496,0,0,0,0,0,0,.0004496,0,1874,.0010672,0,0,.0005336,0,0,.0005336,0,0,0,0,0,0,0,0,0,1053,.0066477,0,0,.0009497,.0009497,.0018993,.0018993,.0009497,0,0,0,0,0,0,0,0
36502,"Burns","Oregon","OR",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36503,"Lakeview","Oregon","OR",562,.0017794,0,0,0,0,0,0,.0017794,0,0,0,0,0,0,0,0,277,.0036101,0,0,0,0,0,0,.0036101,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36600,"Redding","California","CA",13328,.0016507,0,0,.0006753,.0004502,.000075,.000075,.0003752,0,0,0,0,0,0,0,0,6710,.0028316,0,0,.0013413,.0007452,.000149,0,.0005961,0,0,0,0,0,0,0,0,6618,.0004533,0,0,0,.0001511,0,.0001511,.0001511,0,0,0,0,0,0,0,0,2848,.0007022,0,0,0,.0003511,0,.0003511,0,0,0,0,0,0,0,0,0,3076,.0009753,0,0,.0009753,0,0,0,0,0,0,0,0,0,0,0,0,3158,.00095,0,0,.0003167,.0003167,0,0,.0003167,0,0,0,0,0,0,0,0,2576,.0023292,0,0,.0007764,.0007764,.0003882,0,.0003882,0,0,0,0,0,0,0,0,1670,.0047904,0,0,.0017964,.0011976,0,0,.0017964,0,0,0,0,0,0,0,0
36700,"Eureka","California","CA",7876,.0010157,0,.000127,.0002539,.000127,.0003809,0,.000127,0,0,0,0,0,0,0,0,4026,.0014903,0,0,.0004968,0,.0007452,0,.0002484,0,0,0,0,0,0,0,0,3850,.0005195,0,.0002597,0,.0002597,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,.0005552,0,0,0,.0005552,0,0,0,0,0,0,0,0,0,0,0,1905,.0010499,0,0,.0005249,0,0,0,.0005249,0,0,0,0,0,0,0,0,1557,.0006423,0,0,0,0,.0006423,0,0,0,0,0,0,0,0,0,0,979,.0040858,0,.0010215,.0010215,0,.0020429,0,0,0,0,0,0,0,0,0,0
36800,"Medford","Oregon","OR",14858,.0022883,.0001346,.0001346,.0008076,.0002692,.0001346,.0001346,.0002019,.0006057,0,0,.0000673,0,0,0,.0000673,7545,.0037111,.0002651,.0002651,.0014579,.0003976,.0001325,.0002651,.0002651,.0009278,0,0,.0001325,0,0,0,.0001325,7310,.0008208,0,0,.0001368,.0001368,.0001368,0,.0001368,.0002736,0,0,0,0,0,0,0,3052,.000983,0,0,.0006553,0,0,0,0,.0003277,0,0,0,0,0,0,0,3716,.002422,0,0,.0010764,.0002691,.0002691,0,0,.0008073,0,0,0,0,0,0,0,3652,.0008215,0,.0002738,0,0,0,.0002738,0,.0002738,0,0,0,0,0,0,0,2744,.0021866,0,0,.0010933,0,.0003644,0,.0007289,0,0,0,0,0,0,0,0,1694,.0076741,.0011806,.0005903,.001771,.001771,0,.0005903,.0005903,.0023613,0,0,.0005903,0,0,0,.0005903
36901,"Crescent City","California","CA",2793,.0014322,0,0,.000358,.000358,0,.000358,.000358,0,0,0,0,0,0,0,0,1418,.0021157,0,0,.0007052,.0007052,0,.0007052,0,0,0,0,0,0,0,0,0,1375,.0007273,0,0,0,0,0,0,.0007273,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,.0014514,0,0,0,.0014514,0,0,0,0,0,0,0,0,0,0,0,580,.0034483,0,0,0,0,0,.0017241,.0017241,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
36902,"Roseburg","Oregon","OR",10450,.0011483,0,0,.0001914,.0000957,.0004785,.0000957,.0001914,.0000957,0,0,0,0,0,0,0,5238,.002291,0,0,.0003818,.0001909,.0009546,.0001909,.0003818,.0001909,0,0,0,0,0,0,0,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,.0009272,0,0,0,0,.0004636,0,.0004636,0,0,0,0,0,0,0,0,2450,.0008163,0,0,.0004082,0,.0004082,0,0,0,0,0,0,0,0,0,0,2795,.0007156,0,0,0,0,.0007156,0,0,0,0,0,0,0,0,0,0,2047,.0014656,0,0,.0004885,0,0,.0004885,.0004885,0,0,0,0,0,0,0,0,1001,.002997,0,0,0,.000999,.000999,0,0,.000999,0,0,0,0,0,0,0
37000,"Modesto","California","CA",42789,.0008413,.0000234,0,.0003038,.0001169,.0001402,.0000701,.0001402,.0000701,0,0,.0000234,0,0,0,0,21441,.0009328,.0000466,0,.0004198,.0001399,.0000933,.0001399,.0000466,.0000933,0,0,.0000466,0,0,0,0,21347,.0007495,0,0,.0001874,.0000937,.0001874,0,.0002342,.0000468,0,0,0,0,0,0,0,8906,.0003369,0,0,.0002246,0,.0001123,0,0,0,0,0,0,0,0,0,0,9801,.0003061,0,0,.000102,0,0,.0002041,0,0,0,0,0,0,0,0,0,9737,.0003081,0,0,0,0,.0001027,.0001027,.0001027,0,0,0,0,0,0,0,0,8582,.0013983,0,0,.0003496,.0001165,.0003496,0,.0003496,.000233,0,0,0,0,0,0,0,5763,.0026028,.0001735,0,.0012146,.0006941,.0001735,0,.000347,.0001735,0,0,.0001735,0,0,0,0
37100,"Bakersfield","California","CA",39992,.0011002,.00005,.00015,.0003001,.000125,.00005,.0001,.0003251,.00005,0,.00005,0,0,0,0,0,20017,.0019483,.0000999,.0002997,.0005495,.0002498,.0000999,.0001998,.0005495,0,0,.0000999,0,0,0,0,0,19972,.0002504,0,0,.0000501,0,0,0,.0001001,.0001001,0,0,0,0,0,0,0,9204,.0006519,0,.0001086,.0004346,.0001086,0,0,0,0,0,0,0,0,0,0,0,8874,.0003381,0,0,.0001127,0,0,.0001127,.0001127,0,0,0,0,0,0,0,0,8034,.0004979,0,0,.0001245,0,.0001245,0,.0002489,0,0,0,0,0,0,0,0,7682,.002213,.0001302,.0006509,.0002603,.0002603,0,.0002603,.0006509,.0001302,0,.0001302,0,0,0,0,0,6198,.0022588,.0001613,0,.0006454,.0003227,.0001613,.0001613,.0008067,.0001613,0,.0001613,0,0,0,0,0
37200,"Fresno","California","CA",81717,.0009056,.0000489,.0000489,.0003916,.0001224,.0000489,.0000489,.0001713,.0000734,0,.0000245,.0000122,0,.0000122,0,0,41117,.0016295,.0000973,.0000973,.0007296,.0001702,.0000973,.0000973,.0003162,.0001216,0,.0000486,.0000243,0,.0000243,0,0,40596,.0001724,0,0,.0000493,.0000739,0,0,.0000246,.0000246,0,0,0,0,0,0,0,22334,.0002239,0,.0000448,.0000895,0,0,0,.0000895,0,0,0,0,0,0,0,0,20598,.0004855,.0000485,.0000485,.0001456,.0000485,0,0,.0000971,.0001456,0,.0000485,0,0,0,0,0,15584,.0004492,0,.0000642,.0001925,.0000642,0,0,.0001283,0,0,0,0,0,0,0,0,12988,.0016169,.000077,.000077,.000616,.000231,.000154,.000077,.000231,.000231,0,0,0,0,.000077,0,0,10213,.0030353,.0001958,0,.0015666,.0004896,.0001958,.0002937,.0004896,0,0,.0000979,.0000979,0,0,0,0
37300,"Chico","California","CA",21672,.0010613,0,.0001384,.0002307,.0002769,.0000923,.0001384,.0000923,.0000923,0,0,0,0,0,0,0,10870,.0015639,0,.000184,.000276,.000368,.000092,.000276,.000184,.000184,0,0,0,0,0,0,0,10800,.0005556,0,.0000926,.0001852,.0001852,.0000926,0,0,0,0,0,0,0,0,0,0,4650,.0004301,0,0,0,0,.0002151,.0002151,0,0,0,0,0,0,0,0,0,5367,.000559,0,0,0,.0001863,0,.0001863,0,.0001863,0,0,0,0,0,0,0,4939,.0008099,0,0,.0002025,.0004049,0,0,.0002025,0,0,0,0,0,0,0,0,3927,.0010186,0,.0002546,0,.0002546,.0002546,0,0,.0002546,0,0,0,0,0,0,0,2789,.0035855,0,.0007171,.0014342,.0007171,0,.0003586,.0003586,0,0,0,0,0,0,0,0
37400,"Sacramento","California","CA",135552,.0020361,.0001107,.0001771,.0006861,.0003467,.0002877,.0001623,.0002508,.0001254,7.38e-06,.000059,7.38e-06,7.38e-06,0,.0000221,7.38e-06,68356,.0033355,.0001902,.0002341,.0011557,.0005559,.0005559,.0002926,.000395,.0001463,0,.000117,.0000146,.0000146,0,.0000439,0,67192,.0007144,.0000298,.0001191,.0002084,.0001339,.0000149,.0000298,.0001042,.0001042,.0000149,0,0,0,0,0,.0000149,20258,.0008392,.0000494,0,.0004936,.0000987,.0000987,.0000987,0,.0000494,0,.0000494,0,0,0,0,0,25169,.0010727,0,.0001589,.0002781,.0001987,.0001192,.0001589,.0001589,0,0,0,0,0,0,0,0,27488,.0011641,.0000364,.0002183,.0001819,.0002183,.0001455,.0001091,.0002547,.0000364,0,0,0,0,0,.0000364,0,30761,.001723,.000065,.00013,.0005201,.0003576,.0001951,.00013,.0001951,.0001951,0,0,0,.0000325,0,.0000325,0,31876,.0046116,.0003451,.0003137,.0017254,.0007215,.0007529,.0002823,.0005333,.0002823,.0000314,.0002196,.0000314,0,0,.0000314,.0000314
37500,"San Jose","California","CA",111759,.0055477,.0002058,.0002953,.0026486,.0009395,.0007158,.0003221,.0004384,.0001879,.0000179,.0000716,.0000179,.0000447,8.95e-06,.0000179,.0000268,55965,.0087019,.0003216,.0004646,.0043956,.0011793,.0011436,.0005539,.000679,.0002859,.0000357,.0001251,.0000179,.0000893,0,.0000179,.0000357,55788,.002384,.0000896,.0001255,.0008963,.0006991,.0002868,.0000896,.0001972,.0000896,0,.0000179,.0000179,0,.0000179,.0000179,.0000179,13156,.0009881,.000076,.000076,.0005321,.000152,.000152,0,.000076,0,0,.000076,0,0,0,0,0,17698,.0016951,0,.0002825,.0007345,.000226,.0001695,.000113,.0001695,0,0,0,0,0,0,0,0,19167,.002713,.0001565,.000313,.0012522,.0004696,.0001043,.0001043,.0002609,.0002087,.0001043,0,0,0,0,0,.0000522,21269,.0034792,.0001881,.000094,.0019747,.0002821,.0005642,.0001881,.0002821,.000094,0,.000094,0,.000094,0,0,0,40469,.0111443,.0003707,.0004695,.0051892,.0020757,.0015073,.0006919,.0008401,.0003707,0,.0001236,.0000494,.0000741,.0000247,.0000494,.0000494
37601,"Elko","Nevada","NV",4844,.0008258,0,0,.0004129,.0002064,0,0,.0002064,0,0,0,0,0,0,0,0,2493,.0012034,0,0,.0004011,.0004011,0,0,.0004011,0,0,0,0,0,0,0,0,2351,.0004254,0,0,.0004254,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,.0019036,0,0,.0006345,.0006345,0,0,.0006345,0,0,0,0,0,0,0,0,843,.0011862,0,0,.0011862,0,0,0,0,0,0,0,0,0,0,0,0
